program_path,revenue,quantity,null_hits,count_of_order
Email > Natural Search: Yahoo! > Email > Natural Search: Yahoo! > Email > SEM,0.0,0,21,0
Display > absent > SEM > Natural Search: Google,0.0,0,21,0
SEM > Video > SEM > Natural Search: Google > SEM,0.0,0,21,0
Display > Email > SEO > Email > Natural Search: Google,0.0,0,21,0
Social > absent > SEM,0.0,0,21,0
absent > SEM > Natural Search: Google > Email > Natural Search: Google,0.0,0,277,0
Natural Search: Google > SEM > SEO > Natural Search: Google > SEM > Email > SEM > SEO > Natural Search: Google,0.0,0,277,0
absent > Natural Search: Google > Social > Natural Search: Google > Social,0.0,0,277,0
SEO > SEM > Social > SEM > Natural Search: Google > Email > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,0.0,0,277,0
SEM > Social > SEM > Email > SEM,0.0,0,277,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Social > SEM,0.0,0,277,0
absent > Natural Search: Google > SEO > Natural Search: Google > SEM,0.0,0,533,0
Email > Natural Search: Google > SEO > Natural Search: Google > SEM > SEO > Natural Search: Google > Email > SEM > Email,0.0,0,22,0
absent > Email > SEM > SEO,0.0,0,22,0
absent > SEM > absent > Social > Natural Search: Google,0.0,0,22,0
Social > Email > SEM > Social > Email,0.0,0,22,0
Natural Search: Yahoo! > Natural Search: Bing > SEO,0.0,0,22,0
Natural Search: DuckDuckGo > absent > Natural Search: DuckDuckGo > absent,0.0,0,22,0
SEO > Natural Search: Google > SEM > SEO > SEM > SEO,0.0,0,22,0
Social > SEM > Natural Search: Bing > SEM > Natural Search: Bing,0.0,0,22,0
Natural Search: Google > absent > Social > Display,0.0,0,22,0
SEM > Natural Search: Google > SEM > Natural Search: Google > absent > Natural Search: Google,0.0,0,22,0
Natural Search: Google > Display > Natural Search: Google > Display > Social,0.0,0,22,0
Natural Search: Bing > SEM > SEO,0.0,0,22,0
Natural Search: Bing > Natural Search: Yahoo! > SEM,0.0,0,22,0
SEM > Natural Search: Google > SEO > Natural Search: Google > Display > SEM > Natural Search: Google > SEM,0.0,0,22,0
Natural Search: Google > absent > Email > SEM > Email > SEM,0.0,0,22,0
Natural Search: Google > Social > SEM > Natural Search: Google > Social > Natural Search: Google,0.0,0,22,0
Email > SEM > Email > Display > Email,0.0,0,22,0
SEM > Natural Search: Google > SEM > Natural Search: Google > Natural Search: Bing > Natural Search: Google,0.0,0,22,0
Social > SEM > absent > Social,0.0,0,22,0
Natural Search: Google > Display > Natural Search: Google > SEM > Email,0.0,0,22,0
Email > Natural Search: Google > SEM > absent > Email,0.0,0,22,0
absent > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Email,0.0,0,278,0
Natural Search: Google > Natural Search: DuckDuckGo > Natural Search: Google > Natural Search: DuckDuckGo,0.0,0,278,0
Natural Search: Yahoo! > Email > SEM > Email > SEO > Email > SEO,0.0,0,278,0
Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google > Social > Natural Search: Google > Social > Natural Search: Google,0.0,0,278,0
Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,0.0,0,534,0
absent > SEM > Email > SEM > Email > SEM,0.0,0,23,0
absent > SEM > Email > Natural Search: Google > Display,0.0,0,23,0
SEO > Natural Search: Google > SEO > Natural Search: Google > Email > Natural Search: Google > SEO,0.0,0,23,0
absent > Natural Search: Google > absent > Email,0.0,0,23,0
SEM > Display > SEM > SEO,0.0,0,23,0
Natural Search: Google > Display > Natural Search: Google > Display > Natural Search: Google > SEM,0.0,0,23,0
Display > SEM > Display > Natural Search: Google > Display > SEM,0.0,0,23,0
SEM > Natural Search: Google > Social > Display > Social,0.0,0,23,0
absent > SEM > Display > Natural Search: Bing,0.0,0,23,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Social,0.0,0,23,0
absent > Natural Search: Google > Video > Natural Search: Google,0.0,0,23,0
SEM > Social > Email > Social,0.0,0,23,0
Natural Search: Yahoo! > SEO > Email > SEO > Email > SEO,0.0,0,23,0
Natural Search: DuckDuckGo > Natural Search: Bing > Natural Search: DuckDuckGo,0.0,0,23,0
SEO > SEM > Email > Natural Search: Bing,0.0,0,23,0
absent > Display > absent > Display > absent > Display > SEM,0.0,0,23,0
SEM > Social > SEO > Social > SEO > Natural Search: Google,0.0,0,23,0
Natural Search: Bing > absent > Natural Search: DuckDuckGo > SEO > Natural Search: DuckDuckGo,0.0,0,23,0
SEO > Display > Email > SEM,0.0,0,23,0
SEM > Social > Natural Search: Yahoo! > SEM,0.0,0,23,0
SEO > Natural Search: Google > SEM > SEO > Natural Search: Google,0.0,0,279,0
SEM > Natural Search: Google > Social > Natural Search: Google > SEM > Social > SEM > Social > Natural Search: Google > Social > SEO > Natural Search: Google > Social,0.0,0,279,0
SEO > Natural Search: Google > Display > Natural Search: Google,0.0,0,279,0
SEM > absent > SEM > absent > SEM > absent > SEM > Email,0.0,0,24,0
Social > SEM > Natural Search: Google > SEM > SEO,0.0,0,24,0
Natural Search: Google > absent > Display > absent,0.0,0,24,0
Email > Natural Search: Bing > SEM > Email > Display > Email > SEM > Email,0.0,0,24,0
absent > SEM > absent > Social,0.0,0,24,0
SEO > Natural Search: Bing > SEO,0.0,0,24,0
absent > Natural Search: DuckDuckGo > SEM > Display,0.0,0,24,0
SEO > SEM > Natural Search: Google > Email > SEO,0.0,0,24,0
Natural Search: Google > Display > Natural Search: Google > Email > Natural Search: Google,0.0,0,24,0
Natural Search: Yahoo! > Social > Email,0.0,0,24,0
Natural Search: Google > SEO > Video > Natural Search: Google,0.0,0,24,0
Email > Display > Email > Display > Email > SEM > Email > Display,0.0,0,24,0
SEM > Email > Natural Search: Yahoo!,0.0,0,24,0
Social > absent > SEO,0.0,0,24,0
Email > SEM > SEO > Natural Search: Google > Email,0.0,0,24,0
Natural Search: Bing > Social > Natural Search: Bing > Email,0.0,0,24,0
Natural Search: Yahoo! > SEO > Natural Search: Yahoo! > SEO,0.0,0,24,0
absent > Display > Natural Search: Google > SEM > SEO,0.0,0,24,0
Display > absent > SEM > Display,0.0,0,24,0
Social > absent > Social > Natural Search: Google,0.0,0,24,0
absent > Natural Search: DuckDuckGo > SEM > Natural Search: Bing,0.0,0,25,0
Natural Search: Bing > Natural Search: Google > Natural Search: Bing > Natural Search: DuckDuckGo > Natural Search: Google > Natural Search: Bing,0.0,0,25,0
absent > Email > SEM > Social > Email,0.0,0,25,0
SEO > Natural Search: Google > SEO > Natural Search: Google > Email,0.0,0,25,0
Natural Search: Google > SEM > absent > Natural Search: Google > SEM > Natural Search: Google,0.0,0,25,0
Display > Social > Email > Social,0.0,0,25,0
SEM > Natural Search: Google > SEM > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,25,0
Natural Search: Bing > Email > SEM > Natural Search: Bing,0.0,0,25,0
Social > Display > SEM > Social,0.0,0,25,0
Natural Search: Google > Video > Natural Search: Google > Video,0.0,0,25,0
absent > Social > SEM > Natural Search: Google > Social > Natural Search: Google,0.0,0,25,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Email,0.0,0,25,0
SEO > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google,0.0,0,25,0
Natural Search: Google > absent > SEM > SEO > Natural Search: Google > SEM > absent > Display,0.0,0,25,0
Natural Search: Bing > SEM > absent > Natural Search: Bing,0.0,0,25,0
absent > SEM > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,25,0
Display > Natural Search: Google > SEM > Display > SEM,0.0,0,25,0
SEO > Natural Search: Google > Natural Search: Yahoo! > Natural Search: Google > Natural Search: Yahoo!,0.0,0,25,0
Natural Search: Google > SEM > Display > Email,0.0,0,25,0
Natural Search: Google > SEO > SEM > SEO > Natural Search: Google > SEO,0.0,0,25,0
Display > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Email > SEM,0.0,0,25,0
Display > SEM > Display > SEM > Display > SEM > Display > SEM > Display > SEM > Natural Search: Bing > SEM > Natural Search: Bing,0.0,0,281,0
Natural Search: Google > Social > SEM > Natural Search: Google > Social > SEM > Social,0.0,0,281,0
Natural Search: Google > Display > Email > Natural Search: Google,0.0,0,281,0
Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google,0.0,0,281,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > Display,0.0,0,537,0
SEM > Display > Natural Search: Google > SEM > Natural Search: Google,0.0,0,1049,0
Social > absent > Natural Search: Google > Social > Natural Search: Google > Social,0.0,0,26,0
SEM > Natural Search: Yahoo! > SEO > Natural Search: Yahoo!,0.0,0,26,0
Natural Search: Yahoo! > Email > SEM > Natural Search: Bing,0.0,0,26,0
Natural Search: DuckDuckGo > SEM > Email > Natural Search: DuckDuckGo,0.0,0,26,0
Social > absent > Social > SEM > Social,0.0,0,26,0
SEM > Natural Search: Bing > Natural Search: Google > Natural Search: Bing > SEM > Email,0.0,0,26,0
absent > Natural Search: Bing > absent > Natural Search: Bing > Natural Search: Google,0.0,0,26,0
SEM > Natural Search: Bing > Natural Search: Yahoo! > SEM,0.0,0,26,0
Social > SEM > Email > SEM > Email,0.0,0,26,0
SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display,0.0,0,26,0
SEM > Social > absent,0.0,0,26,0
Natural Search: Google > Email > SEM > Email > SEO,0.0,0,26,0
Natural Search: Yahoo! > SEO > SEM > Natural Search: Yahoo!,0.0,0,26,0
Natural Search: Google > SEO > Natural Search: Google > Natural Search: Bing > Natural Search: Google,0.0,0,26,0
absent > SEM > Email > SEM > Social,0.0,0,26,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > Display > absent,0.0,0,26,0
Natural Search: Google > Display > SEM > Natural Search: Google > Display > Natural Search: Google,0.0,0,26,0
absent > Social > SEO > Email,0.0,0,26,0
Natural Search: Google > SEM > absent > SEM > absent > Display,0.0,0,26,0
Social > SEO > Natural Search: Google > Display > SEO > Social,0.0,0,26,0
Email > Social > SEM > Natural Search: Google > SEM,0.0,0,26,0
absent > SEM > SEO > SEM > SEO > Social,0.0,0,26,0
Social > SEM > Social > SEO > Social,0.0,0,26,0
Natural Search: Bing > Social > Email > Social,0.0,0,26,0
Natural Search: Google > Display > Natural Search: Bing,0.0,0,26,0
absent > Display > SEO > Natural Search: Google > SEO > Social > Email,0.0,0,26,0
Email > Social > Email > Natural Search: Google,0.0,0,26,0
Natural Search: Google > Email > SEM > Video,0.0,0,26,0
absent > SEO > Social > Natural Search: Google,0.0,0,26,0
Social > SEM > Social > Natural Search: Google > Email > Natural Search: Google,0.0,0,26,0
absent > Natural Search: Google > SEM > Natural Search: Google > Social,0.0,0,26,0
Video > Natural Search: DuckDuckGo > SEM > Natural Search: Yahoo! > Display > Natural Search: Yahoo! > SEM > Natural Search: DuckDuckGo,0.0,0,282,0
absent > Email > SEO > Email > Display > Email > Social,0.0,0,282,0
absent > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Natural Search: Google > SEM > Email > Natural Search: Google > Email > Natural Search: Google > Email > SEM > Email > Natural Search: Google > SEM > Email,0.0,0,282,0
SEO > SEM > Email,0.0,0,538,0
Email > SEM > Email > Display,0.0,0,27,0
Email > SEM > SEO > SEM > Natural Search: Google > Email,0.0,0,27,0
SEM > SEO > SEM > Email > Display,0.0,0,27,0
SEM > Natural Search: Google > SEM > SEO > Display,0.0,0,27,0
Display > Natural Search: Google > Email > Natural Search: Google > SEM,0.0,0,27,0
Display > absent > Display > absent > Display > Natural Search: Bing,0.0,0,27,0
SEO > SEM > Email > SEM > SEO > SEM,0.0,0,27,0
Natural Search: Google > SEM > Natural Search: Google > Natural Search: DuckDuckGo,0.0,0,27,0
SEM > Display > SEM > Natural Search: Bing > SEM > Display,0.0,0,27,0
SEO > SEM > Email > Natural Search: Google > Email,0.0,0,27,0
Natural Search: Google > Email > SEO > SEM > Email,0.0,0,27,0
absent > Natural Search: Bing > Social > SEM,0.0,0,27,0
Natural Search: Yahoo! > SEM > SEO > Natural Search: Yahoo!,0.0,0,27,0
Natural Search: Google > absent > Natural Search: Yahoo!,0.0,0,27,0
Natural Search: Google > absent > Natural Search: Google > Display > SEM > Natural Search: Google,0.0,0,27,0
Social > Natural Search: DuckDuckGo > Natural Search: Google > SEO,0.0,0,27,0
SEO > Natural Search: Yahoo! > SEO,0.0,0,27,0
Display > SEM > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM,0.0,0,27,0
SEM > absent > SEM > absent > SEM > absent > Natural Search: Google > SEM,0.0,0,27,0
Natural Search: Google > Email > SEO > Natural Search: DuckDuckGo,0.0,0,27,0
Natural Search: Google > SEM > Natural Search: Yahoo! > Natural Search: Google > SEM,0.0,0,27,0
Natural Search: Bing > Natural Search: Google > SEM > Natural Search: Google,0.0,0,27,0
Natural Search: Google > Display > absent > Email,0.0,0,27,0
absent > SEM > Social > Email > SEM,0.0,0,27,0
Social > SEM > Display > SEM > Display,0.0,0,27,0
Email > Natural Search: Google > Social > Email > Natural Search: Google > Social,0.0,0,27,0
Natural Search: Yahoo! > absent > Natural Search: Yahoo! > Social,0.0,0,27,0
SEO > Social > Natural Search: Bing,0.0,0,27,0
Social > SEM > Social > Natural Search: Bing > SEM,0.0,0,27,0
SEO > Natural Search: Google > SEO > SEM > SEO,0.0,0,27,0
SEM > Natural Search: Yahoo! > Social,0.0,0,27,0
SEM > Display > SEM > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,283,0
absent > Natural Search: Yahoo! > SEO > Email > Natural Search: Yahoo! > SEO > Email > Natural Search: Google > SEO > Email > Social > Email > Natural Search: Yahoo!,0.0,0,283,0
SEO > Email > Natural Search: Google > Email > Natural Search: Google,0.0,0,283,0
Display > Email > Social,0.0,0,28,0
Email > Natural Search: Google > SEM > Email > SEM,0.0,0,28,0
Natural Search: Google > SEM > Display > Natural Search: Google > SEM > Natural Search: Google,0.0,0,28,0
absent > SEO > Email > Natural Search: Yahoo!,0.0,0,28,0
Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM,0.0,0,28,0
absent > SEM > Display > absent > SEM > Display,0.0,0,28,0
Natural Search: Google > SEM > Social > absent,0.0,0,28,0
SEM > Social > Display > SEM > Social > SEM > Email > SEM,0.0,0,28,0
Natural Search: DuckDuckGo > Social > SEM > Email > Display,0.0,0,28,0
absent > Natural Search: Google > SEM > Display > Email,0.0,0,28,0
SEM > Display > Social > Display,0.0,0,28,0
Social > SEM > SEO > SEM,0.0,0,28,0
SEO > Natural Search: Google > Natural Search: Bing > Natural Search: Google,0.0,0,28,0
SEM > Video > Social > SEM,0.0,0,28,0
absent > SEM > Natural Search: Yahoo! > Social > Natural Search: Yahoo! > SEM,0.0,0,28,0
absent > Natural Search: Bing > SEM > Display > Natural Search: Google,0.0,0,28,0
Natural Search: DuckDuckGo > SEM > Natural Search: Bing > SEM,0.0,0,28,0
SEM > Natural Search: Google > SEO > Natural Search: Google > SEO > Natural Search: Google > SEM > Natural Search: Google,0.0,0,28,0
Email > SEM > Natural Search: Google > Natural Search: Yahoo!,0.0,0,28,0
Natural Search: Google > absent > SEM > Natural Search: Google > SEM,0.0,0,28,0
SEM > Natural Search: Google > SEM > Social > Display,0.0,0,28,0
Natural Search: Google > SEO > Natural Search: Google > SEO > Email > Natural Search: Google > Email > Natural Search: Google,0.0,0,28,0
Natural Search: Google > Email > SEM > Social,0.0,0,28,0
Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google > absent > Natural Search: Google > SEM,0.0,0,28,0
Natural Search: Yahoo! > Natural Search: Google > Email > Natural Search: Google,0.0,0,28,0
Email > Display > SEM > SEO,0.0,0,28,0
SEO > Natural Search: Bing > SEM > Natural Search: Bing,0.0,0,28,0
SEM > Display > Email > SEM > Email,0.0,0,28,0
absent > Natural Search: Google > SEM > Social > SEM,0.0,0,28,0
Natural Search: Google > SEM > absent > SEM > Natural Search: Google > Email > Display,0.0,0,28,0
Natural Search: Google > SEO > SEM > Natural Search: Google > SEO > Email > Natural Search: Google > SEO,0.0,0,284,0
absent > Natural Search: DuckDuckGo > SEM > Natural Search: DuckDuckGo > SEM,0.0,0,284,0
Display > SEM > Natural Search: Bing,0.0,0,284,0
SEM > Natural Search: Google > SEM > Natural Search: Google > SEO > Email > SEM > Email > SEM > Email,0.0,0,284,0
Display > Natural Search: Google > Display > Email > Display > SEO > Email > Natural Search: Google > Email,0.0,0,284,0
Email > SEO > Email > SEM > Natural Search: Google > SEM > Email,0.0,0,284,0
Email > Natural Search: Google > Email > Natural Search: Google > Social > Natural Search: Google > SEM > Natural Search: Google,0.0,0,284,0
Natural Search: Google > Display > Natural Search: Google > absent > Social,0.0,0,29,0
SEM > Social > Natural Search: Google > SEM > Natural Search: Google > SEM > Natural Search: Google,0.0,0,29,0
